toco,fhr,baseline,acc,dec
18.0,156.25,157.38414477781438,0,0
18.5,155.5,157.40264497930173,0,0
19.0,155.0,157.42114518078907,0,0
16.5,155.0,157.4396453822764,0,0
16.0,154.75,157.45814558376378,0,0
16.5,153.5,157.47664578525112,0,0
17.5,153.5,157.49514598673846,0,0
18.0,154.0,157.5136461882258,0,0
19.0,154.0,157.53214638971315,0,0
20.5,154.25,157.5506465912005,0,0
21.0,154.0,157.56914679268783,0,0
21.5,154.0,157.58764699417517,0,0
22.5,154.5,157.60614719566252,0,0
23.0,154.5,157.62464739714986,0,0
23.0,154.5,157.6431475986372,0,0
22.0,155.0,157.66164780012454,0,0
23.0,156.0,157.68014800161188,0,0
25.0,156.0,157.69864820309922,0,0
25.5,156.75,157.70482404987916,0,0
24.5,156.5,157.70979425326382,0,0
24.0,156.5,157.71476445664848,0,0
23.0,156.5,157.71973466003314,0,0
22.5,156.25,157.7247048634178,0,0
23.5,156.25,157.72967506680246,0,0
28.0,155.5,157.73464527018712,0,0
32.5,156.0,157.73961547357177,0,0
33.5,156.0,157.74458567695643,0,0
33.5,155.75,157.7495558803411,0,0
31.5,155.75,157.75452608372575,0,0
31.5,155.5,157.7594962871104,0,0
32.0,155.5,157.76446649049507,0,0
33.5,155.5,157.76943669387973,0,0
34.5,154.5,157.77440689726438,0,0
34.5,152.5,157.77937710064904,0,0
35.0,152.5,157.7843473040337,0,0
33.5,151.75,157.78931750741836,0,0
31.5,151.75,157.79428771080302,0,0
31.5,151.75,157.79925791418768,0,0
32.0,152.75,157.80422811757234,0,0
32.0,152.75,157.809198320957,0,0
31.5,153.5,157.81416852434165,0,0
32.0,153.75,157.81913872772634,0,0
30.0,153.75,157.824108931111,0,0
29.0,152.75,157.82907913449566,0,0
30.5,152.25,157.83404933788032,0,0
30.0,152.25,157.83901954126497,0,0
27.5,152.5,157.84398974464963,0,0
27.5,153.25,157.8489599480343,0,0
29.0,153.25,157.85393015141895,0,0
29.0,153.5,157.8589003548036,0,0
29.5,153.5,157.86387055818827,0,0
30.0,153.0,157.86884076157293,0,0
30.5,153.25,157.87381096495758,0,0
31.0,153.25,157.87878116834224,0,0
30.5,154.0,157.8837513717269,0,0
30.5,154.0,157.88872157511156,0,0
30.5,154.0,157.89369177849622,0,0
30.5,154.0,157.89866198188088,0,0
31.5,154.5,157.90363218526554,0,0
32.0,154.5,157.9086023886502,0,0
33.0,155.0,157.91357259203485,0,0
33.5,155.25,157.9185427954195,0,0
34.5,155.25,157.92351299880417,0,0
37.0,155.0,157.92848320218883,0,0
37.5,155.0,157.9334534055735,0,0
38.0,155.25,157.93842360895815,0,0
36.0,155.25,157.9433938123428,0,0
35.0,155.25,157.94836401572746,0,0
35.0,155.0,157.95333421911212,0,0
32.5,154.75,157.95830442249678,0,0
31.5,154.75,157.96327462588144,0,0
32.0,154.75,157.9682448292661,0,0
35.0,154.75,157.97321503265076,0,0
34.5,154.75,157.97818523603542,0,0
33.0,155.0,157.98315543942007,0,0
32.5,155.25,157.98812564280473,0,0
32.5,155.25,157.9930958461894,0,0
30.5,155.25,157.99806604957405,0,0
30.0,155.25,158.0030362529587,0,0
29.0,155.25,158.00800645634337,0,0
25.5,155.25,158.01297665972803,0,0
24.5,155.25,158.01794686311268,0,0
24.5,155.0,158.02291706649737,0,0
24.5,154.25,158.02788726988203,0,0
23.0,154.25,158.0328574732667,0,0
23.0,154.5,158.03782767665135,0,0
23.0,155.0,158.042797880036,0,0
23.0,155.0,158.04776808342066,0,0
23.0,155.0,158.05273828680532,0,0
20.0,155.0,158.05770849018998,0,0
15.5,155.0,158.06267869357464,0,0
16.0,154.75,158.0676488969593,0,0
17.5,154.25,158.07261910034396,0,0
17.5,154.25,158.07758930372862,0,0
18.0,153.0,158.08255950711327,0,0
18.5,153.0,158.08752971049793,0,0
17.5,152.0,158.0924999138826,0,0
18.0,151.75,158.09747011726725,0,0
18.0,151.75,158.1024403206519,0,0
16.0,151.5,158.10741052403657,0,0
13.5,151.5,158.11238072742123,0,0
14.0,151.5,158.11735093080588,0,0
14.5,151.25,158.12232113419054,0,0
14.5,151.25,158.1272913375752,0,0
14.5,151.5,158.13226154095986,0,0
14.5,152.25,158.13723174434452,0,0
14.0,152.25,158.14220194772918,0,0
14.0,153.0,158.14717215111384,0,0
14.5,153.5,158.1521423544985,0,0
15.0,153.5,158.15711255788315,0,0
15.0,153.75,158.1620827612678,0,0
15.0,154.75,158.16705296465247,0,0
12.5,154.75,158.17202316803713,0,0
11.5,155.25,158.1769933714218,0,0
11.5,154.75,158.18196357480645,0,0
12.0,154.75,158.1869337781911,0,0
13.0,154.75,158.19190398157576,0,0
12.0,155.25,158.19687418496042,0,0
13.5,155.25,158.20184438834508,0,0
14.5,156.0,158.20681459172974,0,0
14.0,156.0,158.2117847951144,0,0
14.0,156.25,158.21675499849906,0,0
14.0,155.75,158.22172520188371,0,0
15.5,155.75,158.2266954052684,0,0
14.5,156.0,158.23166560865306,0,0
14.5,156.5,158.23663581203772,0,0
14.0,156.5,158.24160601542238,0,0
11.5,156.5,158.24657621880704,0,0
11.0,155.75,158.2515464221917,0,0
11.5,155.75,158.25651662557635,0,0
11.5,156.5,158.261486828961,0,0
11.5,156.75,158.26645703234567,0,0
9.5,156.75,158.27142723573033,0,0
9.0,156.75,158.276397439115,0,0
9.5,157.5,158.28136764249965,0,0
10.0,157.5,158.2863378458843,0,0
14.5,157.25,158.29130804926896,0,0
14.0,157.0,158.29627825265362,0,0
15.5,157.0,158.30124845603828,0,0
16.0,157.0,158.30621865942294,0,0
14.0,157.0,158.3111888628076,0,0
13.0,157.0,158.31615906619226,0,0
12.5,156.75,158.32112926957691,0,0
9.0,156.75,158.32609947296157,0,0
10.0,156.25,158.33106967634623,0,0
10.0,154.75,158.3360398797309,0,0
10.0,154.75,158.34101008311555,0,0
10.0,154.25,158.3459802865002,0,0
10.0,154.25,158.35095048988487,0,0
9.5,154.25,158.35592069326952,0,0
8.5,155.5,158.36089089665418,0,0
8.5,155.25,158.36586110003884,0,0
5.5,155.25,158.3708313034235,0,0
3.0,156.0,158.37580150680816,0,0
4.0,156.0,158.38077171019282,0,0
4.5,156.0,158.38574191357748,0,0
4.5,156.25,158.39071211696213,0,0
4.0,156.25,158.3956823203468,0,0
15.5,156.25,158.40065252373145,0,0
14.0,157.0,158.4056227271161,0,0
6.5,157.5,158.41059293050077,0,0
9.0,157.5,158.41556313388543,0,0
10.0,160.0,158.4205333372701,0,0
16.0,160.0,158.42550354065474,0,0
16.5,160.0,158.43047374403943,0,0
16.0,159.5,158.4354439474241,0,0
19.0,161.75,158.44041415080875,0,0
23.0,161.75,158.4453843541934,0,0
30.5,160.5,158.45035455757807,0,0
36.0,162.25,158.45532476096272,0,0
34.0,162.25,158.46029496434738,0,0
28.5,162.25,158.46526516773204,0,0
26.0,161.5,158.4702353711167,0,0
27.5,161.5,158.47520557450136,0,0
29.0,162.75,158.48017577788602,0,0
29.0,162.75,158.48514598127068,0,0
29.0,162.75,158.49011618465534,0,0
29.5,163.25,158.49508638804,0,0
28.5,163.25,158.50005659142465,0,0
29.5,166.5,158.5050267948093,0,0
30.5,163.75,158.50999699819397,0,0
29.0,163.75,158.51496720157863,0,0
25.0,164.25,158.5199374049633,0,0
23.5,164.75,158.52490760834795,0,0
23.5,164.75,158.5298778117326,0,0
23.0,165.0,158.53484801511726,0,0
22.0,165.5,158.53981821850192,0,0
22.0,165.5,158.54478842188658,0,0
24.5,163.5,158.54975862527124,0,0
24.5,164.5,158.5547288286559,0,0
25.5,164.5,158.55969903204056,0,0
26.0,163.75,158.5646692354252,0,0
27.0,164.5,158.56963943880987,0,0
26.5,166.0,158.57460964219453,0,0
24.0,166.0,158.5795798455792,0,0
24.5,165.0,158.58455004896385,0,0
25.5,164.25,158.5895202523485,0,0
26.0,164.25,158.5677064485778,0,0
27.5,164.75,158.539279309707,0,0
29.5,162.5,158.51085217083622,0,0
31.5,162.5,158.48242503196542,0,0
33.5,162.25,158.45399789309462,0,0
34.5,162.0,158.42557075422383,0,0
35.0,162.0,158.39714361535306,0,0
36.0,161.5,158.36871647648223,0,0
37.0,161.5,158.34028933761147,0,0
35.5,161.5,158.31186219874067,0,0
35.5,161.5,158.28343505986987,0,0
36.0,161.25,158.25500792099908,0,0
36.5,161.25,158.22658078212828,0,0
37.5,159.5,158.19815364325748,0,0
37.5,159.25,158.1697265043867,0,0
39.0,159.25,158.1412993655159,0,0
40.0,158.25,158.1128722266451,0,0
40.5,158.5,158.0844450877743,0,0
40.5,158.5,158.0560179489035,0,0
40.5,158.75,158.0275908100327,0,0
40.5,158.75,157.9991636711619,0,0
38.5,158.75,157.9707365322911,0,0
37.5,158.75,157.94230939342032,0,0
37.5,158.75,157.91388225454952,0,0
38.0,158.75,157.88545511567872,0,0
38.0,158.75,157.85702797680793,0,0
39.0,159.25,157.82860083793713,0,0
40.0,159.25,157.80017369906633,0,0
40.0,160.0,157.77174656019554,0,0
39.5,160.25,157.74331942132474,0,0
39.0,160.25,157.71489228245395,0,0
39.0,160.25,157.68646514358318,0,0
39.5,159.5,157.65803800471235,0,0
39.5,159.5,157.62961086584158,0,0
40.0,159.5,157.6011837269708,0,0
40.5,159.5,157.5727565881,0,0
38.0,159.5,157.5443294492292,0,0
35.5,160.25,157.5159023103584,0,0
35.0,159.5,157.4874751714876,0,0
34.5,159.5,157.4590480326168,0,0
34.0,159.25,157.430620893746,0,0
33.5,160.0,157.4021937548752,0,0
32.5,160.0,157.37376661600442,0,0
33.0,160.0,157.34533947713362,0,0
32.5,160.25,157.31691233826282,0,0
31.5,160.25,157.28848519939203,0,0
31.5,160.75,157.26005806052123,0,0
31.5,160.5,157.23163092165044,0,0
30.0,160.5,157.20320378277964,0,0
27.5,160.5,157.17477664390884,0,0
27.5,159.25,157.14634950503805,0,0
28.0,159.25,157.11792236616725,0,0
27.0,159.5,157.08949522729645,0,0
26.0,158.5,157.06106808842566,0,0
26.0,158.5,157.03264094955486,0,0
26.5,157.75,157.00421381068406,0,0
26.0,157.5,156.9757866718133,0,0
26.0,157.5,156.94735953294247,0,0
26.0,157.5,156.9189323940717,0,0
26.0,157.5,156.8905052552009,0,0
25.5,157.5,156.8620781163301,0,0
23.0,157.25,156.8336509774593,0,0
22.0,157.25,156.80522383858852,0,0
21.5,157.0,156.77679669971772,0,0
21.5,157.75,156.74836956084692,0,0
21.5,157.75,156.71994242197613,0,0
21.0,157.75,156.69151528310533,0,0
20.5,158.25,156.66308814423454,0,0
20.5,158.25,156.63466100536374,0,0
20.0,158.5,156.60623386649294,0,0
20.0,159.0,156.57780672762215,0,0
20.5,159.0,156.54937958875135,0,0
20.5,160.0,156.52095244988055,0,0
20.0,159.0,156.49252531100976,0,0
16.5,159.0,156.46409817213896,0,0
18.0,159.25,156.43567103326816,0,0
17.5,158.25,156.40724389439737,0,0
19.0,158.25,156.37881675552657,0,0
19.0,157.75,156.35038961665578,0,0
19.0,157.0,156.321962477785,0,0
18.0,157.0,156.29353533891418,0,0
18.0,159.5,156.26510820004341,0,0
17.5,158.0,156.23668106117262,0,0
17.5,158.0,156.20825392230182,0,0
15.5,158.0,156.17982678343103,0,0
15.5,157.75,156.15139964456023,0,0
16.0,157.75,156.12297250568943,0,0
15.5,157.75,156.09454536681864,0,0
15.0,158.25,156.06611822794784,0,0
12.5,158.25,156.03769108907704,0,0
16.0,160.0,156.00926395020625,0,0
15.0,159.25,155.98083681133545,0,0
14.5,159.25,155.95240967246465,0,0
14.5,158.5,155.92398253359386,0,0
17.0,159.0,155.89555539472306,0,0
14.5,159.0,155.86712825585226,0,0
13.5,158.5,155.83870111698147,0,0
14.0,159.5,155.81027397811067,0,0
14.5,159.5,155.78184683923988,0,0
14.5,160.25,155.75341970036908,0,0
14.0,158.75,155.72499256149828,0,0
13.5,158.75,155.6965654226275,0,0
14.5,159.25,155.6681382837567,0,0
15.5,160.5,155.6397111448859,0,0
16.0,160.5,155.61128400601513,0,0
15.5,161.0,155.5828568671443,0,0
14.0,160.5,155.55442972827353,0,0
14.5,160.5,155.52600258940274,0,0
16.5,161.0,155.49757545053194,0,0
17.0,161.0,155.4687827833228,0,0
17.0,161.0,155.4385097263435,0,0
17.0,161.5,155.40823666936424,0,0
17.0,162.0,155.37796361238495,0,0
17.5,162.0,155.34769055540565,0,0
17.5,162.75,155.31741749842638,0,0
17.5,163.5,155.28714444144708,0,0
19.0,164.0,155.2568713844678,0,0
21.5,164.0,155.22659832748852,0,0
21.5,163.5,155.19632527050922,0,0
23.0,164.75,155.16605221352992,0,0
23.0,164.75,155.13577915655065,0,0
23.5,164.75,155.10550609957136,0,0
23.0,164.5,155.07523304259206,0,0
24.5,164.5,155.04495998561276,0,0
24.5,164.25,155.0146869286335,0,0
25.5,164.25,154.9844138716542,0,0
25.0,164.25,154.9541408146749,0,0
24.5,164.5,154.92386775769563,0,0
24.0,164.75,154.89359470071633,0,0
22.0,164.75,154.86332164373704,0,0
22.5,165.0,154.83304858675777,0,0
23.0,163.75,154.80277552977847,0,0
23.5,163.75,154.77250247279918,0,0
24.0,164.5,154.7422294158199,0,0
23.0,164.75,154.7119563588406,0,0
24.0,166.25,154.6816833018613,0,0
24.5,166.25,154.65141024488202,0,0
24.5,166.0,154.62113718790275,0,0
24.5,166.0,154.59086413092345,0,0
24.5,166.0,154.56059107394415,0,0
24.5,166.0,154.53031801696488,0,0
26.0,165.5,154.5000449599856,0,0
27.5,165.5,154.4697719030063,0,0
28.5,166.5,154.43949884602702,0,0
28.5,165.75,154.40922578904772,0,0
26.0,165.75,154.37895273206843,0,0
26.5,166.75,154.34867967508916,0,0
27.5,166.0,154.31840661810986,0,0
29.0,165.75,154.28813356113056,0,0
30.0,165.75,154.25786050415127,0,0
29.5,164.25,154.227587447172,0,0
30.5,163.75,154.1973143901927,0,0
30.5,163.75,154.1670413332134,0,0
30.5,163.25,154.13676827623414,0,0
32.0,162.75,154.10649521925484,0,0
33.0,162.75,154.07622216227554,0,0
35.0,162.25,154.04594910529627,0,0
36.0,161.5,154.01567604831698,0,0
37.5,161.5,153.98540299133768,0,0
38.5,161.0,153.9551299343584,0,0
36.0,160.75,153.9248568773791,0,0
36.5,160.75,153.89458382039982,0,0
37.5,160.25,153.86431076342052,0,0
39.0,159.5,153.83403770644125,0,0
40.5,159.5,153.80376464946195,0,0
41.0,159.5,153.77349159248266,0,0
42.0,159.25,153.7432185355034,0,0
43.5,159.25,153.7129454785241,0,0
44.0,159.5,153.71717558469734,0,0
45.0,157.75,153.77625687331823,0,0
46.0,157.75,153.8353381619391,0,0
47.0,157.5,153.89441945055995,0,0
48.0,157.5,153.95350073918084,0,0
49.5,157.5,154.0125820278017,0,0
48.0,157.25,154.0716633164226,0,0
47.5,157.25,154.13074460504345,0,0
48.0,157.25,154.1898258936643,0,0
50.0,157.25,154.24890718228517,0,0
50.5,157.25,154.30798847090605,0,0
51.0,157.0,154.3670697595269,0,0
51.5,157.25,154.4261510481478,0,0
51.5,157.25,154.48523233676866,0,0
51.0,157.75,154.54431362538952,0,0
49.0,157.75,154.60339491401038,0,0
50.5,157.75,154.66247620263127,0,0
51.0,158.0,154.72155749125213,0,0
52.0,158.75,154.78063877987302,0,0
54.0,158.75,154.83972006849388,0,0
55.0,159.25,154.89880135711473,0,0
56.0,159.0,154.9578826457356,0,0
56.5,159.0,155.01696393435648,0,0
