toco,fhr,baseline,acc,dec
36.0,100.0,155.95709286721205,0,200
35.0,95.5,155.95163379136335,0,200
33.5,95.5,155.94617471551462,0,200
33.5,95.5,155.94071563966588,0,200
34.0,104.25,155.93525656381718,0,200
35.0,104.25,155.92979748796844,0,200
33.0,105.0,155.9243384121197,0,200
32.0,105.0,155.918879336271,0,200
32.5,104.0,155.91342026042227,0,200
32.0,104.0,155.90796118457354,0,200
32.5,104.0,155.90250210872483,0,200
33.5,103.75,155.8970430328761,0,200
34.0,103.75,155.89158395702736,0,200
33.5,101.25,155.88612488117866,0,200
32.0,101.25,155.88066580532993,0,200
32.0,101.25,155.8752067294812,0,200
32.0,86.5,155.8697476536325,0,200
32.0,86.5,155.86428857778375,0,200
32.0,89.75,155.85882950193502,0,200
32.5,89.75,155.85337042608631,0,200
33.0,89.75,155.84791135023758,0,200
34.0,90.75,155.84245227438885,0,200
34.5,90.75,155.83699319854014,0,200
33.5,90.75,155.8315341226914,0,200
33.0,85.25,155.82607504684267,0,200
33.0,85.25,155.82061597099397,0,200
32.0,85.25,155.81515689514524,0,200
32.0,91.0,155.8096978192965,0,200
30.5,91.0,155.8042387434478,0,200
29.5,86.75,155.79877966759906,0,200
29.0,86.75,155.79332059175033,0,200
30.5,86.75,155.78786151590162,0,200
30.0,86.5,155.7824024400529,0,200
29.0,86.5,155.77694336420416,0,200
29.0,86.5,155.77148428835545,0,200
30.0,85.25,155.76602521250672,0,200
29.0,85.25,155.76056613665799,0,200
28.0,91.5,155.75510706080928,0,200
27.5,91.5,155.74964798496055,0,200
27.5,91.5,155.7441889091118,0,200
27.0,85.5,155.7387298332631,0,200
27.5,85.5,155.73327075741437,0,200
27.0,85.5,155.72781168156564,0,200
26.5,91.25,155.72235260571694,0,200
26.5,91.25,155.7168935298682,0,200
25.5,91.25,155.71143445401947,0,200
25.0,90.25,155.70597537817076,0,200
25.0,90.25,155.70051630232203,0,200
25.0,89.25,155.6950572264733,0,200
26.0,89.25,155.6895981506246,0,200
25.5,89.25,155.68413907477586,0,200
25.0,83.5,155.67867999892712,0,200
24.5,83.5,155.67322092307842,0,200
24.0,83.5,155.66776184722968,0,200
23.5,78.5,155.66230277138095,0,200
24.0,78.5,155.65684369553225,0,200
24.5,78.5,155.6513846196835,0,200
24.5,81.0,155.64592554383478,0,200
26.0,81.0,155.64046646798607,0,200
26.0,81.0,155.63500739213734,0,200
26.0,85.75,155.6295483162886,0,200
26.0,85.75,155.6240892404399,0,200
25.5,85.75,155.61863016459117,0,200
26.0,84.75,155.61317108874243,0,200
26.0,84.75,155.60771201289373,0,200
26.0,84.75,155.602252937045,0,200
25.5,87.25,155.59679386119626,0,200
25.0,87.25,155.59133478534756,0,200
26.0,87.25,155.58587570949882,0,200
25.0,80.75,155.5804166336501,0,200
25.0,80.75,155.57495755780138,0,200
24.0,80.75,155.56949848195265,0,200
24.5,71.75,155.56403940610392,0,200
25.0,71.75,155.5585803302552,0,200
25.5,71.75,155.55312125440648,0,200
26.0,78.5,155.54766217855774,0,200
26.0,78.5,155.54220310270904,0,200
