toco,fhr,baseline,acc,dec
56.5,159.5,161.8057095613267,0,0
56.5,159.5,161.7930284019064,0,0
56.5,160.0,161.7803472424861,0,0
51.5,160.0,161.76766608306582,0,0
51.5,160.0,161.75498492364554,0,0
51.5,160.0,161.74230376422526,0,0
50.5,160.0,161.72962260480494,0,0
50.5,160.0,161.71694144538466,0,0
50.5,160.0,161.70426028596438,0,0
52.0,160.0,161.69157912654407,0,0
52.0,160.0,161.6788979671238,0,0
52.0,160.0,161.6662168077035,0,0
57.5,160.0,161.65353564828322,0,0
57.5,160.0,161.6408544888629,0,0
57.5,158.25,161.62817332944263,0,0
59.5,158.25,161.61549217002235,0,0
59.5,158.25,161.60281101060204,0,0
59.5,160.5,161.59012985118176,0,0
62.5,160.5,161.57744869176148,0,0
62.5,160.5,161.5647675323412,0,0
62.5,160.5,161.55208637292088,0,0
53.5,160.5,161.5394052135006,0,0
53.5,160.5,161.52672405408032,0,0
53.5,159.0,161.51404289466004,0,0
47.5,159.0,161.50136173523973,0,0
47.5,159.0,161.48868057581944,0,0
47.5,159.5,161.47599941639916,0,0
58.0,159.5,161.46331825697885,0,0
58.0,159.5,161.45063709755857,0,0
58.0,160.75,161.4379559381383,0,0
54.5,160.75,161.425274778718,0,0
54.5,160.75,161.4125936192977,0,0
54.5,157.5,161.3999124598774,0,0
62.5,157.5,161.38723130045713,0,0
62.5,157.5,161.37455014103682,0,0
62.5,158.5,161.36186898161654,0,0
66.0,158.5,161.34918782219626,0,0
66.0,158.5,161.33650666277597,0,0
66.0,159.0,161.32382550335566,0,0
71.5,159.0,161.31114434393538,0,0
71.5,159.0,161.2984631845151,0,0
71.5,159.75,161.28578202509482,0,0
72.5,159.75,161.2731008656745,0,0
72.5,159.75,161.26041970625423,0,0
72.5,160.5,161.24773854683394,0,0
76.5,160.5,161.23505738741363,0,0
76.5,160.5,161.22237622799335,0,0
76.5,161.5,161.20969506857307,0,0
77.5,161.5,161.1970139091528,0,0
77.5,161.5,161.18433274973248,0,0
77.5,162.0,161.1716515903122,0,0
81.0,162.0,161.1589704308919,0,0
81.0,162.0,161.1462892714716,0,0
81.0,162.5,161.13360811205132,0,0
81.0,162.5,161.12092695263104,0,0
81.0,162.5,161.10824579321076,0,0
81.0,162.5,161.09556463379045,0,0
77.5,162.5,161.08288347437016,0,0
77.5,162.5,161.07020231494988,0,0
77.5,161.75,161.0575211555296,0,0
75.5,161.75,161.0448399961093,0,0
75.5,161.75,161.032158836689,0,0
75.5,161.0,161.01947767726872,0,0
75.0,161.0,161.00679651784841,0,0
75.0,161.0,160.99411535842813,0,0
75.0,162.0,160.98143419900785,0,0
72.5,162.0,160.96875303958757,0,0
72.5,162.0,160.95607188016726,0,0
72.5,162.0,160.94339072074698,0,0
77.0,162.0,160.9307095613267,0,0
77.0,162.0,160.91802840190638,0,0
77.0,160.0,160.9053472424861,0,0
74.5,160.0,160.89266608306582,0,0
74.5,160.0,160.87998492364554,0,0
74.5,158.75,160.86730376422523,0,0
73.0,158.75,160.85462260480494,0,0
73.0,158.75,160.84194144538466,0,0
73.0,156.5,160.82926028596438,0,0
75.5,156.5,160.81657912654407,0,0
75.5,156.5,160.8038979671238,0,0
75.5,156.5,160.7912168077035,0,0
67.0,156.5,160.7785356482832,0,0
67.0,156.5,160.7658544888629,0,0
67.0,157.75,160.75317332944263,0,0
66.0,157.75,160.74049217002235,0,0
66.0,157.75,160.72781101060204,0,0
66.0,159.75,160.71512985118176,0,0
60.0,159.75,160.70244869176148,0,0
60.0,159.75,160.6897675323412,0,0
60.0,160.0,160.67708637292088,0,0
66.0,160.0,160.6644052135006,0,0
66.0,160.0,160.65172405408032,0,0
66.0,158.5,160.63904289466,0,0
60.0,158.5,160.62636173523973,0,0
60.0,158.5,160.61368057581944,0,0
60.0,156.75,160.60099941639916,0,0
63.0,156.75,160.58831825697885,0,0
63.0,156.75,160.57563709755857,0,0
63.0,155.5,160.5629559381383,0,0
56.5,155.5,160.55027477871798,0,0
56.5,155.5,160.5375936192977,0,0
56.5,156.25,160.5249124598774,0,0
55.5,156.25,160.51223130045713,0,0
55.5,156.25,160.49955014103682,0,0
55.5,157.25,160.48686898161654,0,0
60.0,157.25,160.47418782219626,0,0
60.0,157.25,160.46150666277595,0,0
60.0,158.75,160.44882550335566,0,0
69.0,158.75,160.43614434393538,0,0
69.0,158.75,160.4234631845151,0,0
69.0,160.5,160.42092583032178,0,0
62.0,160.5,160.42306258245853,0,0
62.0,160.5,160.42519933459528,0,0
62.0,161.5,160.42733608673203,0,0
59.0,161.5,160.42947283886878,0,0
59.0,161.5,160.43160959100553,0,0
59.0,161.5,160.43374634314227,0,0
55.5,161.5,160.43588309527905,0,0
55.5,161.5,160.4380198474158,0,0
55.5,163.0,160.44015659955255,0,0
54.5,163.0,160.4422933516893,0,0
54.5,163.0,160.44443010382605,0,0
54.5,160.0,160.4465668559628,0,0
49.5,160.0,160.44870360809955,0,0
49.5,160.0,160.4508403602363,0,0
49.5,157.0,160.45297711237305,0,0
49.5,157.0,160.4551138645098,0,0
49.5,157.0,160.45725061664658,0,0
49.5,155.25,160.45938736878333,0,0
50.5,155.25,160.46152412092007,0,0
50.5,155.25,160.46366087305682,0,0
50.5,151.75,160.46579762519357,0,0
47.5,151.75,160.46793437733032,0,0
47.5,151.75,160.47007112946707,0,0
47.5,151.75,160.47220788160382,0,0
49.5,151.75,160.47434463374057,0,0
49.5,151.75,160.47648138587732,0,0
49.5,153.5,160.4786181380141,0,0
46.0,153.5,160.48075489015085,0,0
46.0,153.5,160.4828916422876,0,0
46.0,154.25,160.48502839442435,0,0
46.0,154.25,160.4871651465611,0,0
46.0,154.25,160.48930189869785,0,0
46.0,155.25,160.4914386508346,0,0
45.0,155.25,160.49357540297135,0,0
45.0,155.25,160.4957121551081,0,0
45.0,154.25,160.49784890724484,0,0
46.5,154.25,160.49998565938162,0,0
46.5,154.25,160.50212241151837,0,0
46.5,154.75,160.50425916365512,0,0
46.5,154.75,160.50639591579187,0,0
46.5,154.75,160.50853266792862,0,0
46.5,153.25,160.51066942006537,0,0
43.0,153.25,160.51280617220212,0,0
43.0,153.25,160.51494292433887,0,0
43.0,154.25,160.51707967647562,0,0
44.0,154.25,160.51921642861237,0,0
44.0,154.25,160.52135318074912,0,0
44.0,155.25,160.5234899328859,0,0
52.0,155.25,160.52562668502264,0,0
52.0,155.25,160.5277634371594,0,0
52.0,156.25,160.52990018929614,0,0
44.0,156.25,160.5320369414329,0,0
44.0,156.25,160.53417369356964,0,0
44.0,157.75,160.5363104457064,0,0
42.5,157.75,160.53844719784314,0,0
42.5,157.75,160.5405839499799,0,0
42.5,160.0,160.54272070211664,0,0
44.0,160.0,160.54485745425342,0,0
44.0,160.0,160.54699420639017,0,0
44.0,162.0,160.54913095852692,0,0
47.5,162.0,160.55126771066367,0,0
47.5,162.0,160.55340446280042,0,0
47.5,162.0,160.55554121493716,0,0
49.5,162.0,160.55767796707391,0,0
49.5,162.0,160.55981471921066,0,0
49.5,159.5,160.5619514713474,0,0
40.5,159.5,160.56408822348416,0,0
40.5,159.5,160.56622497562094,0,0
40.5,158.25,160.5683617277577,0,0
44.5,158.25,160.57049847989444,0,0
44.5,158.25,160.5726352320312,0,0
44.5,158.0,160.57477198416794,0,0
39.5,158.0,160.5769087363047,0,0
39.5,158.0,160.57904548844144,0,0
39.5,158.5,160.5811822405782,0,0
37.5,158.5,160.58331899271494,0,0
37.5,158.5,160.58545574485169,0,0
37.5,159.25,160.58759249698846,0,0
39.5,159.25,160.5897292491252,0,0
39.5,159.25,160.59186600126196,0,0
39.5,159.5,160.5940027533987,0,0
37.5,159.5,160.59613950553546,0,0
37.5,159.5,160.5982762576722,0,0
37.5,157.5,160.60041300980896,0,0
36.5,157.5,160.6025497619457,0,0
36.5,157.5,160.60468651408246,0,0
36.5,157.5,160.6068232662192,0,0
35.0,157.5,160.60896001835596,0,0
35.0,157.5,160.61109677049274,0,0
35.0,159.75,160.61323352262949,0,0
34.5,159.75,160.61537027476624,0,0
34.5,159.75,160.61750702690298,0,0
34.5,162.0,160.61964377903973,0,0
36.0,162.0,160.62178053117648,0,0
36.0,162.0,160.62391728331323,0,0
36.0,162.0,160.62605403544998,0,0
33.5,162.0,160.62819078758673,0,0
33.5,162.0,160.63032753972348,0,0
33.5,160.25,160.63246429186026,0,0
35.5,160.25,160.634601043997,0,0
35.5,160.25,160.63673779613376,0,0
35.5,160.75,160.6388745482705,0,0
38.0,160.75,160.64101130040726,0,0
38.0,160.75,160.643148052544,0,0
38.0,162.0,160.64528480468076,0,0
38.0,162.0,160.6474215568175,0,0
38.0,162.0,160.64955830895425,0,0
38.0,162.75,160.651695061091,0,0
42.5,162.75,160.65383181322778,0,0
42.5,162.75,160.65596856536453,0,0
42.5,159.25,160.65810531750128,0,0
38.0,159.25,160.66024206963803,0,0
38.0,159.25,160.66237882177478,0,0
38.0,158.5,160.66451557391153,0,0
37.5,158.5,160.66665232604828,0,0
37.5,158.5,160.66878907818503,0,0
37.5,159.75,160.67092583032178,0,0
39.0,159.75,160.67306258245853,0,0
39.0,159.75,160.67519933459528,0,0
39.0,160.0,160.67733608673205,0,0
37.0,160.0,160.6794728388688,0,0
37.0,160.0,160.68160959100555,0,0
37.0,161.5,160.6837463431423,0,0
34.5,161.5,160.68588309527905,0,0
34.5,161.5,160.6880198474158,0,0
34.5,161.75,160.69015659955255,0,0
34.5,161.75,160.6922933516893,0,0
34.5,161.75,160.69443010382605,0,0
34.5,163.0,160.6965668559628,0,0
34.5,163.0,160.69870360809958,0,0
34.5,163.0,160.70084036023633,0,0
34.5,161.5,160.70297711237308,0,0
34.5,161.5,160.70511386450983,0,0
34.5,161.5,160.70725061664658,0,0
34.5,160.5,160.70938736878333,0,0
35.5,160.5,160.71152412092007,0,0
35.5,160.5,160.71366087305682,0,0
35.5,161.75,160.71579762519357,0,0
35.5,161.75,160.71793437733032,0,0
35.5,161.75,160.7200711294671,0,0
35.5,162.75,160.72220788160385,0,0
35.5,162.75,160.7243446337406,0,0
35.5,162.75,160.72648138587735,0,0
35.5,161.0,160.7286181380141,0,0
38.0,161.0,160.73075489015085,0,0
38.0,161.0,160.7328916422876,0,0
38.0,163.25,160.73502839442435,0,0
38.5,163.25,160.7371651465611,0,0
38.5,163.25,160.73930189869785,0,0
38.5,163.0,160.74143865083462,0,0
39.5,163.0,160.74357540297137,0,0
39.5,163.0,160.74571215510812,0,0
39.5,163.5,160.74784890724487,0,0
39.5,163.5,160.74998565938162,0,0
39.5,163.5,160.75212241151837,0,0
39.5,160.25,160.75425916365512,0,0
37.5,160.25,160.75639591579187,0,0
37.5,160.25,160.75853266792862,0,0
37.5,160.25,160.76066942006537,0,0
39.0,160.25,160.76280617220212,0,0
39.0,160.25,160.7649429243389,0,0
39.0,163.5,160.76707967647565,0,0
41.5,163.5,160.7692164286124,0,0
41.5,163.5,160.77135318074914,0,0
41.5,164.0,160.7734899328859,0,0
39.0,164.0,160.77562668502264,0,0
39.0,164.0,160.7777634371594,0,0
39.0,161.75,160.77990018929614,0,0
44.0,161.75,160.7820369414329,0,0
44.0,161.75,160.78417369356964,0,0
44.0,163.75,160.78631044570642,0,0
44.0,163.75,160.78844719784317,0,0
44.0,163.75,160.79058394997992,0,0
44.0,163.75,160.79272070211667,0,0
45.5,163.75,160.79485745425342,0,0
45.5,163.75,160.79699420639017,0,0
45.5,160.5,160.79913095852692,0,0
47.5,160.5,160.80126771066367,0,0
47.5,160.5,160.80340446280042,0,0
47.5,162.75,160.80554121493716,0,0
56.0,162.75,160.80767796707394,0,0
56.0,162.75,160.8098147192107,0,0
56.0,164.25,160.81195147134744,0,0
56.5,164.25,160.8140882234842,0,0
56.5,164.25,160.81622497562094,0,0
56.5,165.0,160.8183617277577,0,0
64.0,165.0,160.82049847989444,0,0
64.0,165.0,160.8226352320312,0,0
64.0,165.5,160.82477198416794,0,0
64.5,165.5,160.8269087363047,0,0
64.5,165.5,160.82904548844147,0,0
64.5,169.0,160.83118224057822,0,0
59.0,169.0,160.83331899271496,0,0
59.0,169.0,160.8354557448517,0,0
59.0,172.25,160.83759249698846,0,0
57.0,172.25,160.8397292491252,0,0
57.0,172.25,160.84186600126196,0,0
57.0,172.75,160.8440027533987,0,0
59.0,172.75,160.84613950553546,0,0
59.0,172.75,160.8482762576722,0,0
59.0,174.0,160.85041300980896,0,0
62.5,174.0,160.85254976194574,0,0
62.5,174.0,160.8546865140825,0,0
62.5,174.0,160.85682326621924,0,0
65.0,174.0,160.858960018356,0,0
65.0,174.0,160.86109677049274,0,0
65.0,174.25,160.86323352262949,0,0
67.0,174.25,160.86537027476624,0,0
67.0,174.25,160.86750702690298,0,0
67.0,169.5,160.86964377903973,0,0
70.5,169.5,160.87178053117648,0,0
70.5,169.5,160.87391728331326,0,0
70.5,165.25,160.87605403545,0,0
69.5,165.25,160.87819078758676,0,0
69.5,165.25,160.8803275397235,0,0
69.5,160.75,160.88246429186026,0,0
69.5,160.75,160.884601043997,0,0
69.5,160.75,160.88673779613376,0,0
69.5,152.0,160.8888745482705,0,0
67.0,152.0,160.89101130040726,0,0
67.0,152.0,160.893148052544,0,0
67.0,148.0,160.89528480468078,0,0
69.5,148.0,160.89742155681753,0,0
69.5,148.0,160.89955830895428,0,0
69.5,145.25,160.90169506109103,0,0
71.0,145.25,160.90383181322778,0,0
71.0,145.25,160.90596856536453,0,0
71.0,145.25,160.90810531750128,0,0
71.0,145.25,160.91024206963803,0,0
71.0,145.25,160.91237882177478,0,0
71.0,150.5,160.91451557391153,0,0
68.0,150.5,160.9166523260483,0,0
68.0,150.5,160.91878907818506,0,0
68.0,152.5,160.9209258303218,0,0
66.5,152.5,160.9231991051454,0,0
66.5,152.5,160.92653243847874,0,0
66.5,158.75,160.92986577181208,0,0
68.5,158.75,160.9331991051454,0,0
68.5,158.75,160.93653243847874,0,0
68.5,160.5,160.93986577181207,0,0
70.5,160.5,160.9431991051454,0,0
70.5,160.5,160.94653243847873,0,0
70.5,161.75,160.94986577181206,0,0
70.5,161.75,160.9531991051454,0,0
70.5,161.75,160.95653243847872,0,0
70.5,164.25,160.95986577181208,0,0
74.0,164.25,160.9631991051454,0,0
74.0,164.25,160.96653243847874,0,0
74.0,166.25,160.96986577181207,0,0
74.0,166.25,160.9731991051454,0,0
74.0,166.25,160.97653243847873,0,0
74.0,167.0,160.97986577181206,0,0
77.0,167.0,160.9831991051454,0,0
77.0,167.0,160.98653243847872,0,0
77.0,167.0,160.98986577181208,0,0
78.0,167.0,160.9931991051454,0,0
78.0,167.0,160.99653243847874,0,0
78.0,161.75,160.99986577181207,0,0
81.5,161.75,161.0031991051454,0,0
81.5,161.75,161.00653243847873,0,0
81.5,160.75,161.00986577181206,0,0
80.0,160.75,161.0131991051454,0,0
80.0,160.75,161.01653243847872,0,0
80.0,159.75,161.01986577181205,0,0
76.5,159.75,161.0231991051454,0,0
76.5,159.75,161.02653243847874,0,0
76.5,157.5,161.02986577181207,0,0
80.0,157.5,161.0331991051454,0,0
80.0,157.5,161.03653243847873,0,0
80.0,155.0,161.03986577181206,0,0
81.0,155.0,161.0431991051454,0,0
81.0,155.0,161.04653243847872,0,0
81.0,155.0,161.04986577181205,0,0
82.5,155.0,161.0531991051454,0,0
82.5,155.0,161.05653243847874,0,0
82.5,156.25,161.05986577181207,0,0
85.5,156.25,161.0631991051454,0,0
85.5,156.25,161.06653243847873,0,0
85.5,157.5,161.06986577181206,0,0
86.0,157.5,161.0731991051454,0,0
86.0,157.5,161.07653243847872,0,0
86.0,157.5,161.07986577181205,0,0
86.5,157.5,161.08319910514538,0,0
86.5,157.5,161.08653243847874,0,0
86.5,159.75,161.08986577181207,0,0
76.5,159.75,161.0931991051454,0,0
76.5,159.75,161.09653243847873,0,0
76.5,156.5,161.09986577181206,0,0
74.0,156.5,161.1031991051454,0,0
74.0,156.5,161.10653243847872,0,0
74.0,156.25,161.10986577181205,0,0
73.0,156.25,161.11319910514538,0,0
73.0,156.25,161.11653243847874,0,0
73.0,158.25,161.11986577181207,0,0
74.5,158.25,161.1231991051454,0,0
74.5,158.25,161.12653243847873,0,0
74.5,158.5,161.12986577181206,0,0
78.0,158.5,161.1331991051454,0,0
78.0,158.5,161.13653243847872,0,0
78.0,157.5,161.13986577181205,0,0
82.0,157.5,161.14319910514538,0,0
82.0,157.5,161.14653243847872,0,0
82.0,157.25,161.14986577181207,0,0
83.5,157.25,161.1531991051454,0,0
83.5,157.25,161.15653243847873,0,0
83.5,156.5,161.15986577181206,0,0
84.0,156.5,161.1631991051454,0,0
84.0,156.5,161.16653243847873,0,0
84.0,157.75,161.16986577181206,0,0
84.5,157.75,161.1731991051454,0,0
84.5,157.75,161.17653243847872,0,0
84.5,157.75,161.17986577181208,0,0
79.5,157.75,161.1831991051454,0,0
79.5,157.75,161.18653243847874,0,0
79.5,158.25,161.18986577181207,0,0
78.0,158.25,161.1931991051454,0,0
78.0,158.25,161.19653243847873,0,0
78.0,160.25,161.19986577181206,0,0
80.0,160.25,161.2031991051454,0,0
80.0,160.25,161.20653243847872,0,0
80.0,162.0,161.20986577181205,0,0
80.0,162.0,161.2131991051454,0,0
80.0,162.0,161.21653243847874,0,0
80.0,163.0,161.21986577181207,0,0
81.0,163.0,161.2231991051454,0,0
81.0,163.0,161.22653243847873,0,0
81.0,163.0,161.22986577181206,0,0
82.0,163.0,161.2331991051454,0,0
82.0,163.0,161.23653243847872,0,0
82.0,163.0,161.23986577181205,0,0
82.0,163.0,161.2431991051454,0,0
82.0,163.0,161.24653243847874,0,0
82.0,162.5,161.24986577181207,0,0
77.0,162.5,161.2531991051454,0,0
77.0,162.5,161.25653243847873,0,0
77.0,163.0,161.25986577181206,0,0
79.5,163.0,161.2631991051454,0,0
79.5,163.0,161.26653243847872,0,0
79.5,160.5,161.26986577181205,0,0
75.5,160.5,161.27319910514538,0,0
75.5,160.5,161.27653243847874,0,0
75.5,159.75,161.27986577181207,0,0
77.0,159.75,161.2831991051454,0,0
77.0,159.75,161.28653243847873,0,0
77.0,161.25,161.28986577181206,0,0
77.0,161.25,161.2931991051454,0,0
77.0,161.25,161.29653243847872,0,0
77.0,161.25,161.29986577181205,0,0
77.5,161.25,161.30319910514538,0,0
77.5,161.25,161.30653243847874,0,0
77.5,161.25,161.30986577181207,0,0
77.5,161.25,161.3131991051454,0,0
77.5,161.25,161.31653243847873,0,0
77.5,161.25,161.31986577181206,0,0
