toco,fhr,baseline,acc,dec
12.0,115.5,127.28960092372087,0,0
12.0,115.5,127.30841812802194,0,0
12.0,116.5,127.32723533232301,0,0
10.0,116.5,127.34605253662409,0,0
10.0,116.5,127.36486974092517,0,0
10.0,121.75,127.38368694522624,0,0
11.0,121.75,127.40250414952732,0,0
11.0,121.75,127.42132135382839,0,0
11.0,121.75,127.44013855812946,0,0
11.5,121.75,127.45895576243055,0,0
11.5,121.75,127.47777296673162,0,0
11.5,121.75,127.4965901710327,0,0
8.5,121.75,127.51540737533377,0,0
8.5,121.75,127.53422457963485,0,0
8.5,120.25,127.55304178393592,0,0
11.0,120.25,127.571858988237,0,0
11.0,120.25,127.59067619253807,0,0
11.0,129.5,127.60949339683914,0,0
12.0,129.5,127.62831060114023,0,0
12.0,129.5,127.6471278054413,0,0
12.0,129.5,127.66594500974237,0,0
12.5,129.5,127.68476221404345,0,0
12.5,129.5,127.70357941834452,0,0
12.5,129.5,127.7223966226456,0,0
13.5,129.5,127.74121382694668,0,0
13.5,129.5,127.76003103124775,0,0
13.5,127.75,127.77884823554882,0,0
16.5,127.75,127.7976654398499,0,0
16.5,127.75,127.81648264415098,0,0
16.5,126.75,127.83529984845205,0,0
14.0,126.75,127.85411705275312,0,0
14.0,126.75,127.8729342570542,0,0
14.0,128.75,127.89175146135528,0,0
16.5,128.75,127.91056866565636,0,0
16.5,128.75,127.92938586995743,0,0
16.5,129.75,127.9482030742585,0,0
17.5,129.75,127.96702027855957,0,0
17.5,129.75,127.98583748286066,0,0
17.5,130.75,128.00465468716172,0,0
18.5,130.75,128.0234718914628,0,0
18.5,130.75,128.0422890957639,0,0
18.5,132.0,128.06110630006495,0,0
19.5,132.0,128.07992350436604,0,0
19.5,132.0,128.0987407086671,0,0
19.5,133.0,128.11755791296818,0,0
20.5,133.0,128.13637511726927,0,0
20.5,133.0,128.15519232157033,0,0
20.5,133.0,128.1740095258714,0,0
21.5,133.0,128.19282673017247,0,0
21.5,133.0,128.21164393447356,0,0
21.5,133.0,128.23046113877464,0,0
21.5,133.0,128.2492783430757,0,0
21.5,133.0,128.2680955473768,0,0
21.5,131.5,128.28691275167785,0,0
21.5,131.5,128.30572995597893,0,0
21.5,131.5,128.32454716028002,0,0
21.5,131.0,128.34336436458108,0,0
12.0,131.0,128.36218156888216,0,0
12.0,131.0,128.38099877318322,0,0
12.0,130.5,128.3998159774843,0,0
11.0,130.5,128.4186331817854,0,0
11.0,130.5,128.43745038608645,0,0
11.0,132.25,128.45626759038754,0,0
17.0,132.25,128.4750847946886,0,0
17.0,132.25,128.49390199898968,0,0
17.0,132.75,128.51271920329077,0,0
9.0,132.75,128.53153640759183,0,0
9.0,132.75,128.55035361189292,0,0
9.0,129.75,128.569170816194,0,0
8.5,129.75,128.58798802049506,0,0
8.5,129.75,128.60680522479615,0,0
8.5,131.75,128.6256224290972,0,0
12.0,131.75,128.6444396333983,0,0
12.0,131.75,128.66325683769935,0,0
12.0,132.75,128.68207404200044,0,0
7.0,132.75,128.70089124630152,0,0
7.0,132.75,128.71970845060258,0,0
7.0,132.75,128.73852565490367,0,0
10.0,132.75,128.75734285920475,0,0
10.0,132.75,128.7761600635058,0,0
10.0,132.75,128.7949772678069,0,0
11.0,132.75,128.81379447210796,0,0
11.0,132.75,128.83261167640904,0,0
11.0,130.25,128.85142888071013,0,0
5.5,130.25,128.8702460850112,0,0
5.5,130.25,128.88906328931228,0,0
5.5,129.5,128.90788049361333,0,0
6.5,129.5,128.92669769791442,0,0
6.5,129.5,128.9455149022155,0,0
6.5,129.0,128.96433210651657,0,0
8.0,129.0,128.98314931081765,0,0
8.0,129.0,129.0019665151187,0,0
8.0,128.5,129.0207837194198,0,0
3.0,128.5,129.03960092372088,0,0
3.0,128.5,129.05841812802194,0,0
3.0,131.25,129.07723533232303,0,0
6.5,131.25,129.0960525366241,0,0
6.5,131.25,129.11486974092517,0,0
6.5,132.0,129.13368694522626,0,0
4.5,132.0,129.15250414952732,0,0
4.5,132.0,129.1713213538284,0,0
4.5,132.0,129.19013855812946,0,0
0.5,132.0,129.20895576243055,0,0
0.5,132.0,129.22777296673164,0,0
0.5,132.0,129.2465901710327,0,0
0.5,132.0,129.26540737533378,0,0
0.5,132.0,129.28422457963484,0,0
0.5,129.5,129.30304178393592,0,0
3.5,129.5,129.321858988237,0,0
3.5,129.5,129.34067619253807,0,0
3.5,128.75,129.35949339683916,0,0
0.5,128.75,129.3783106011402,0,200
0.5,128.75,129.3971278054413,0,200
0.5,128.5,129.4159450097424,0,200
4.5,128.5,129.43476221404345,0,200
4.5,128.5,129.45357941834453,0,200
4.5,127.75,129.4723966226456,0,200
6.5,127.75,129.49121382694668,0,200
6.5,127.75,129.51003103124776,0,200
6.5,127.0,129.52884823554882,0,200
7.5,127.0,129.5476654398499,0,200
7.5,127.0,129.566482644151,0,200
7.5,127.0,129.58529984845205,0,200
9.5,127.0,129.60411705275314,0,200
9.5,127.0,129.6229342570542,0,200
9.5,126.5,129.64175146135528,0,200
13.0,126.5,129.66056866565637,0,200
13.0,126.5,129.67938586995743,0,200
13.0,125.0,129.69820307425852,0,200
18.0,125.0,129.71702027855957,0,200
18.0,125.0,129.73583748286066,0,200
18.0,123.5,129.75465468716175,0,200
23.5,123.5,129.7734718914628,0,200
23.5,123.5,129.7922890957639,0,200
23.5,122.0,129.81110630006495,0,200
25.0,122.0,129.82992350436604,0,200
25.0,122.0,129.84874070866712,0,200
25.0,121.25,129.86755791296818,0,200
28.5,121.25,129.88637511726927,0,200
28.5,121.25,129.90519232157033,0,200
28.5,120.5,129.9240095258714,0,200
30.5,120.5,129.9428267301725,0,200
30.5,120.5,129.96164393447356,0,200
30.5,119.75,129.98046113877464,0,200
32.5,119.75,129.9992783430757,0,200
32.5,119.75,130.0180955473768,0,200
32.5,118.75,130.03691275167787,0,200
36.0,118.75,130.05572995597893,0,200
36.0,118.75,130.07454716028002,0,200
36.0,118.5,130.09336436458108,0,200
41.0,118.5,130.11218156888216,0,200
41.0,118.5,130.13099877318325,0,200
41.0,118.5,130.1498159774843,0,200
48.0,118.5,130.1686331817854,0,200
48.0,118.5,130.18745038608645,0,200
48.0,118.5,130.20626759038754,0,200
50.5,118.5,130.22508479468863,0,200
50.5,118.5,130.24390199898968,0,200
50.5,119.25,130.26271920329077,0,200
51.5,119.25,130.28153640759183,0,200
51.5,119.25,130.30035361189292,0,200
51.5,119.5,130.319170816194,0,200
51.5,119.5,130.33798802049506,0,200
51.5,119.5,130.35680522479615,0,200
51.5,119.5,130.37562242909723,0,200
51.5,119.5,130.3944396333983,0,200
51.5,119.5,130.41325683769938,0,200
51.5,119.5,130.43207404200044,0,200
45.5,119.5,130.45089124630152,0,200
45.5,119.5,130.46970845060258,0,200
45.5,119.5,130.48852565490367,0,200
51.0,119.5,130.50734285920475,0,200
51.0,119.5,130.5261600635058,0,200
51.0,119.5,130.5449772678069,0,200
46.0,119.5,130.563794472108,0,200
46.0,119.5,130.58261167640904,0,200
46.0,119.5,130.60142888071013,0,200
52.5,119.5,130.6202460850112,0,200
52.5,119.5,130.63906328931228,0,200
52.5,116.5,130.65788049361336,0,200
53.5,116.5,130.67669769791442,0,200
53.5,116.5,130.6955149022155,0,200
53.5,116.0,130.71433210651657,0,200
55.0,116.0,130.73314931081765,0,200
55.0,116.0,130.75196651511874,0,200
55.0,116.0,130.7707837194198,0,200
52.5,116.0,130.78960092372088,0,200
52.5,116.0,130.80841812802194,0,200
52.5,116.0,130.82723533232303,0,200
45.0,116.0,130.84605253662411,0,200
45.0,116.0,130.86486974092517,0,200
45.0,118.25,130.88368694522626,0,200
35.0,118.25,130.90250414952732,0,200
35.0,118.25,130.9213213538284,0,200
35.0,119.0,130.9401385581295,0,200
28.0,119.0,130.95895576243055,0,200
28.0,119.0,130.97777296673164,0,200
28.0,119.0,130.9965901710327,0,200
37.5,119.0,131.01540737533378,0,200
37.5,119.0,131.03422457963487,0,200
37.5,119.0,131.05304178393592,0,200
48.5,119.0,131.071858988237,0,200
48.5,119.0,131.09067619253807,0,200
48.5,119.0,131.10949339683916,0,200
49.0,119.0,131.12831060114024,0,200
49.0,119.0,131.1471278054413,0,200
49.0,119.75,131.1659450097424,0,200
31.5,119.75,131.18476221404345,0,200
31.5,119.75,131.20357941834453,0,200
31.5,135.5,131.22239662264562,0,200
44.5,135.5,131.24121382694668,0,200
44.5,135.5,131.26003103124776,0,200
44.5,115.25,131.27884823554882,0,200
46.0,115.25,131.2976654398499,0,200
46.0,115.25,131.316482644151,0,200
46.0,115.75,131.33529984845205,0,200
48.0,115.75,131.35411705275314,0,200
48.0,115.75,131.37293425705423,0,200
48.0,119.5,131.39175146135528,0,200
49.5,119.5,131.41056866565637,0,200
49.5,119.5,131.42938586995743,0,200
49.5,116.0,131.44820307425852,0,200
49.5,116.0,131.4670202785596,0,0
49.5,116.0,131.48583748286066,0,0
49.5,115.25,131.50465468716175,0,0
40.0,115.25,131.5234718914628,0,0
40.0,115.25,131.5422890957639,0,0
40.0,116.0,131.56110630006498,0,0
36.5,116.0,131.57992350436604,0,0
36.5,116.0,131.59874070866712,0,0
36.5,142.5,131.61755791296818,0,0
34.5,142.5,131.63637511726927,0,0
34.5,142.5,131.65519232157035,0,0
34.5,143.25,131.6740095258714,0,0
27.0,143.25,131.6928267301725,0,0
27.0,143.25,131.71164393447356,0,0
27.0,156.0,131.7281879194631,0,0
33.0,156.0,131.7281879194631,0,0
33.0,156.0,131.7281879194631,0,0
33.0,157.25,131.7281879194631,0,0
41.0,157.25,131.7281879194631,0,0
41.0,157.25,131.7281879194631,0,0
41.0,159.0,131.7281879194631,0,0
37.0,159.0,131.7281879194631,0,0
37.0,159.0,131.7281879194631,0,0
37.0,159.0,131.7281879194631,0,0
44.5,159.0,131.7281879194631,0,0
44.5,159.0,131.7281879194631,0,0
44.5,159.0,131.7281879194631,0,0
34.5,159.0,131.7281879194631,0,0
34.5,159.0,131.7281879194631,0,0
34.5,153.0,131.7281879194631,0,0
42.5,153.0,131.7281879194631,0,0
42.5,153.0,131.7281879194631,0,0
42.5,149.0,131.7281879194631,0,0
45.5,149.0,131.7281879194631,0,0
45.5,149.0,131.7281879194631,0,0
45.5,144.75,131.7281879194631,0,0
46.5,144.75,131.7281879194631,0,0
46.5,144.75,131.7281879194631,0,0
46.5,142.0,131.7281879194631,0,0
51.0,142.0,131.7281879194631,0,0
51.0,142.0,131.7281879194631,0,0
51.0,140.75,131.7281879194631,0,0
54.0,140.75,131.7281879194631,0,0
54.0,140.75,131.7281879194631,0,0
54.0,139.5,131.7281879194631,0,0
55.0,139.5,131.7281879194631,0,0
55.0,139.5,131.7281879194631,0,0
55.0,147.0,131.7281879194631,0,0
57.0,147.0,131.7281879194631,0,0
57.0,147.0,131.7281879194631,0,0
57.0,151.25,131.7281879194631,0,0
50.0,151.25,131.7281879194631,0,0
50.0,151.25,131.7281879194631,0,0
50.0,151.25,131.7281879194631,0,0
54.0,151.25,131.7281879194631,0,0
54.0,151.25,131.7281879194631,0,0
54.0,151.25,131.7281879194631,0,0
47.0,151.25,131.7281879194631,0,0
47.0,151.25,131.7281879194631,0,0
47.0,147.0,131.7281879194631,0,0
45.5,147.0,131.7281879194631,0,0
45.5,147.0,131.7281879194631,0,0
45.5,147.0,131.7281879194631,0,0
44.0,147.0,131.7281879194631,0,0
44.0,147.0,131.7281879194631,0,0
44.0,147.0,131.7281879194631,0,0
42.5,147.0,131.7281879194631,0,0
42.5,147.0,131.7281879194631,0,0
42.5,147.0,131.7281879194631,0,0
40.0,147.0,131.7281879194631,0,0
40.0,147.0,131.7281879194631,0,0
40.0,148.0,131.7281879194631,0,0
36.5,148.0,131.7281879194631,0,0
36.5,148.0,131.7281879194631,0,0
36.5,146.5,131.7281879194631,0,0
32.0,146.5,131.7281879194631,0,0
32.0,146.5,131.7281879194631,0,0
32.0,146.25,131.7281879194631,0,0
44.0,146.25,131.7281879194631,0,0
44.0,146.25,131.7281879194631,0,0
44.0,149.25,131.7281879194631,0,0
16.5,149.25,131.7281879194631,0,0
16.5,149.25,131.7281879194631,0,0
16.5,152.25,131.7281879194631,0,0
15.5,152.25,131.7281879194631,0,0
15.5,152.25,131.7281879194631,0,0
15.5,152.5,131.7281879194631,0,0
14.0,152.5,131.7281879194631,0,0
14.0,152.5,131.7281879194631,0,0
14.0,148.75,131.7281879194631,0,0
13.0,148.75,131.7281879194631,0,0
13.0,148.75,131.7281879194631,0,0
13.0,141.25,131.7281879194631,0,0
11.0,141.25,131.7281879194631,0,0
11.0,141.25,131.7281879194631,0,0
11.0,140.75,131.7281879194631,0,0
10.0,140.75,131.7281879194631,0,0
10.0,140.75,131.7281879194631,0,0
10.0,141.5,131.7281879194631,0,0
9.0,141.5,131.7281879194631,0,0
9.0,141.5,131.7281879194631,0,0
9.0,136.75,131.7281879194631,0,0
7.5,136.75,131.7281879194631,0,0
7.5,136.75,131.7281879194631,0,0
7.5,137.5,131.7281879194631,0,0
12.0,137.5,131.7281879194631,0,0
12.0,137.5,131.7281879194631,0,0
12.0,137.5,131.7281879194631,0,0
7.5,137.5,131.7281879194631,0,0
7.5,137.5,131.7281879194631,0,0
7.5,155.5,131.7281879194631,0,0
13.0,155.5,131.7281879194631,0,0
13.0,155.5,131.7281879194631,0,0
13.0,149.0,131.7281879194631,0,0
13.0,149.0,131.7281879194631,0,0
13.0,149.0,131.7281879194631,0,0
13.0,148.0,131.7281879194631,0,0
13.0,148.0,131.7281879194631,0,0
13.0,148.0,131.7281879194631,0,0
13.0,146.75,131.7281879194631,0,0
11.5,146.75,131.7281879194631,0,0
11.5,146.75,131.7281879194631,0,0
11.5,146.0,131.7281879194631,0,0
10.5,146.0,131.7281879194631,0,0
10.5,146.0,131.7281879194631,0,0
10.5,144.75,131.7281879194631,0,0
13.0,144.75,131.7281879194631,0,0
13.0,144.75,131.7281879194631,0,0
13.0,142.0,131.7281879194631,0,0
7.5,142.0,131.7281879194631,0,0
7.5,142.0,131.7281879194631,0,0
7.5,148.75,131.7281879194631,0,0
11.0,148.75,131.7281879194631,0,0
11.0,148.75,131.7281879194631,0,0
11.0,140.75,131.7281879194631,0,0
14.5,140.75,131.7281879194631,0,0
14.5,140.75,131.7281879194631,0,0
14.5,140.75,131.7281879194631,0,0
7.0,140.75,131.7281879194631,0,0
7.0,140.75,131.7281879194631,0,0
7.0,140.75,131.7281879194631,0,0
11.5,140.75,131.7281879194631,0,0
11.5,140.75,131.7281879194631,0,0
11.5,143.25,131.7281879194631,0,0
11.5,143.25,131.7281879194631,0,0
11.5,143.25,131.7281879194631,0,0
11.5,144.0,131.7281879194631,0,0
11.5,144.0,131.7281879194631,0,0
11.5,144.0,131.7281879194631,0,0
11.5,144.75,131.7281879194631,0,0
14.5,144.75,131.7281879194631,0,0
14.5,144.75,131.7281879194631,0,0
14.5,145.25,131.7281879194631,0,0
11.0,145.25,131.7281879194631,0,0
11.0,145.25,131.7281879194631,0,0
11.0,141.25,131.7281879194631,0,0
13.0,141.25,131.7281879194631,0,0
13.0,141.25,131.7281879194631,0,0
13.0,146.0,131.7281879194631,0,0
13.0,146.0,131.7281879194631,0,0
13.0,146.0,131.7281879194631,0,0
13.0,146.0,131.7281879194631,0,0
18.0,146.0,131.7281879194631,0,0
18.0,146.0,131.7281879194631,0,0
18.0,147.75,131.7281879194631,0,0
9.5,147.75,131.7281879194631,0,0
9.5,147.75,131.7281879194631,0,0
9.5,140.0,131.7281879194631,0,0
13.5,140.0,131.7281879194631,0,0
13.5,140.0,131.7281879194631,0,0
13.5,148.0,131.7281879194631,0,0
9.0,148.0,131.7281879194631,0,0
9.0,148.0,131.7281879194631,0,0
9.0,140.0,131.7281879194631,0,0
13.0,140.0,131.7281879194631,0,0
13.0,140.0,131.7281879194631,0,0
13.0,143.5,131.7281879194631,0,0
11.0,143.5,131.7281879194631,0,0
11.0,143.5,131.7281879194631,0,0
11.0,139.0,131.7281879194631,0,0
12.5,139.0,131.7281879194631,0,0
12.5,139.0,131.7281879194631,0,0
12.5,137.25,131.7281879194631,0,0
14.0,137.25,131.7281879194631,0,0
14.0,137.25,131.7281879194631,0,0
14.0,136.0,131.7281879194631,0,0
7.5,136.0,131.7281879194631,0,0
7.5,136.0,131.7281879194631,0,0
7.5,135.25,131.7281879194631,0,0
12.5,135.25,131.7281879194631,0,0
12.5,135.25,131.7281879194631,0,0
12.5,133.75,131.7281879194631,0,0
10.0,133.75,131.7281879194631,0,0
10.0,133.75,131.7281879194631,0,0
10.0,132.5,131.7281879194631,0,0
12.0,132.5,131.7281879194631,0,0
12.0,132.5,131.7281879194631,0,0
12.0,131.0,131.7281879194631,0,0
12.0,131.0,131.7281879194631,0,0
12.0,131.0,131.7281879194631,0,0
12.0,130.5,131.7281879194631,0,0
13.0,130.5,131.7281879194631,0,0
13.0,130.5,131.7281879194631,0,0
13.0,128.75,131.7281879194631,0,0
13.0,128.75,131.7281879194631,0,0
13.0,128.75,131.7281879194631,0,0
13.0,132.75,131.7281879194631,0,0
14.0,132.75,131.7281879194631,0,0
14.0,132.75,131.7281879194631,0,0
14.0,127.5,131.7281879194631,0,0
9.5,127.5,131.7281879194631,0,0
9.5,127.5,131.7281879194631,0,0
9.5,126.75,131.7281879194631,0,0
8.5,126.75,131.7281879194631,0,0
8.5,126.75,131.7281879194631,0,0
8.5,126.0,131.7281879194631,0,0
10.0,126.0,131.7281879194631,0,0
10.0,126.0,131.7281879194631,0,0
10.0,125.25,131.7281879194631,0,0
12.0,125.25,131.7281879194631,0,0
12.0,125.25,131.7281879194631,0,0
12.0,124.75,131.7281879194631,0,0
8.0,124.75,131.7281879194631,0,0
8.0,124.75,131.7281879194631,0,0
8.0,124.5,131.7281879194631,0,0
7.0,124.5,131.7281879194631,0,0
7.0,124.5,131.7281879194631,0,0
7.0,127.75,131.7281879194631,0,0
10.0,127.75,131.7281879194631,0,0
10.0,127.75,131.7281879194631,0,0
10.0,129.25,131.7281879194631,0,0
8.5,129.25,131.7281879194631,0,0
8.5,129.25,131.7281879194631,0,0
8.5,132.25,131.7281879194631,0,0
9.5,132.25,131.7281879194631,0,0
9.5,132.25,131.7281879194631,0,0
9.5,135.0,131.7281879194631,0,0
11.0,135.0,131.7281879194631,0,0
11.0,135.0,131.7281879194631,0,0
11.0,137.5,131.7281879194631,0,0
7.0,137.5,131.7281879194631,0,0
7.0,137.5,131.7281879194631,0,0
7.0,137.5,131.7281879194631,0,0
10.5,137.5,131.7281879194631,0,0
10.5,137.5,131.7281879194631,0,0
10.5,137.5,131.7281879194631,0,0
10.5,137.5,131.7281879194631,0,0
10.5,137.5,131.7281879194631,0,0
10.5,133.0,131.7281879194631,0,0
14.0,133.0,131.7281879194631,0,0
14.0,133.0,131.7281879194631,0,0
14.0,130.75,131.7281879194631,0,0
9.0,130.75,131.7281879194631,0,0
9.0,130.75,131.7281879194631,0,0
9.0,136.25,131.7281879194631,0,0
10.5,136.25,131.7281879194631,0,0
10.5,136.25,131.7281879194631,0,0
10.5,127.25,131.7281879194631,0,0
12.0,127.25,131.7281879194631,0,0
12.0,127.25,131.7281879194631,0,0
12.0,127.25,131.7281879194631,0,0
14.5,127.25,131.7281879194631,0,0
14.5,127.25,131.7281879194631,0,0
14.5,131.25,131.7281879194631,0,0
11.0,131.25,131.7281879194631,0,0
11.0,131.25,131.7281879194631,0,0
11.0,131.25,131.7281879194631,0,0
12.0,131.25,131.7281879194631,0,0
12.0,131.25,131.7281879194631,0,0
12.0,132.25,131.7281879194631,0,0
14.5,132.25,131.7281879194631,0,0
14.5,132.25,131.7281879194631,0,0
14.5,129.25,131.7281879194631,0,0
17.5,129.25,131.7281879194631,0,0
17.5,129.25,131.7281879194631,0,0
17.5,129.0,131.7281879194631,0,0
19.0,129.0,131.7281879194631,0,0
19.0,129.0,131.7281879194631,0,0
19.0,128.75,131.7281879194631,0,0
23.5,128.75,131.7281879194631,0,0
23.5,128.75,131.7281879194631,0,0
23.5,128.25,131.7281879194631,0,200
27.0,128.25,131.7281879194631,0,200
27.0,128.25,131.7281879194631,0,200
